"job_id","company_name","job_title_short","job_title","yearly_salary","skills"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","sql"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","python"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","java"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","bash"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","aws"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","spark"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","hadoop"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","kafka"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","unix"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","kubernetes"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","docker"
661070,"Engtal","Senior Data Engineer","Senior Data Engineer (ETL Pipelines)","350000.0","jira"
744798,"Gilead Sciences Inc","Data Scientist","Director, Data Scientist (GDSI) - Care Gap","350000.0","aws"
791669,"Nextdoor","Data Scientist","Head of Data Science and Analytics","350000.0","sql"
791669,"Nextdoor","Data Scientist","Head of Data Science and Analytics","350000.0","python"
791669,"Nextdoor","Data Scientist","Head of Data Science and Analytics","350000.0","r"
791669,"Nextdoor","Data Scientist","Head of Data Science and Analytics","350000.0","spark"
791669,"Nextdoor","Data Scientist","Head of Data Science and Analytics","350000.0","hadoop"
113326,"Life Science People","Data Engineer","Data Engineer","350000.0","linux"
495061,"Stripe","Data Scientist","Data Science Manager, Growth Intelligence and Machine Learning","350000.0","sql"
495061,"Stripe","Data Scientist","Data Science Manager, Growth Intelligence and Machine Learning","350000.0","python"
495061,"Stripe","Data Scientist","Data Science Manager, Growth Intelligence and Machine Learning","350000.0","r"
495061,"Stripe","Data Scientist","Data Science Manager, Growth Intelligence and Machine Learning","350000.0","flow"
1679914,"Meta","Data Scientist","Director, Data Science Infra Capacity","350000.0","sql"
1679914,"Meta","Data Scientist","Director, Data Science Infra Capacity","350000.0","python"
1679914,"Meta","Data Scientist","Director, Data Science Infra Capacity","350000.0","r"
1679914,"Meta","Data Scientist","Director, Data Science Infra Capacity","350000.0","sas"
1679914,"Meta","Data Scientist","Director, Data Science Infra Capacity","350000.0","sas"
809436,"Algo Capital Group","Data Scientist","Data Scientist","350000.0","sql"
809436,"Algo Capital Group","Data Scientist","Data Scientist","350000.0","python"
809436,"Algo Capital Group","Data Scientist","Data Scientist","350000.0","java"
809436,"Algo Capital Group","Data Scientist","Data Scientist","350000.0","cassandra"
809436,"Algo Capital Group","Data Scientist","Data Scientist","350000.0","spark"
809436,"Algo Capital Group","Data Scientist","Data Scientist","350000.0","hadoop"
809436,"Algo Capital Group","Data Scientist","Data Scientist","350000.0","tableau"
113539,"Meta","Data Engineer","Data Engineer, Analytics (Generalist)","350000.0","sql"
113539,"Meta","Data Engineer","Data Engineer, Analytics (Generalist)","350000.0","python"
653936,"Waymo","Data Scientist","Staff Data Scientist","350000.0","python"
653936,"Waymo","Data Scientist","Staff Data Scientist","350000.0","r"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","sql"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","nosql"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","javascript"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","c++"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","databricks"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","spark"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","pandas"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","numpy"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","hadoop"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","matplotlib"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","plotly"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","tableau"
724566,"Zoox.com","Data Scientist","Senior/Staff ML Validation Data Scientist - Perception","350000.0","looker"
141021,"Zoox.com","Data Scientist","Manager, Data Science","350000.0","sql"
141021,"Zoox.com","Data Scientist","Manager, Data Science","350000.0","python"
141021,"Zoox.com","Data Scientist","Manager, Data Science","350000.0","scala"
141021,"Zoox.com","Data Scientist","Manager, Data Science","350000.0","r"
141021,"Zoox.com","Data Scientist","Manager, Data Science","350000.0","c++"
141021,"Zoox.com","Data Scientist","Manager, Data Science","350000.0","spark"
1059665,"Anthropic","Data Analyst","Data Analyst","350000.0","sql"
1059665,"Anthropic","Data Analyst","Data Analyst","350000.0","python"
377672,"Mercury","Data Scientist","Head of Data","350000.0","react"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","python"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","scala"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","java"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","c++"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","spark"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","airflow"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","tensorflow"
798941,"Airbnb","Senior Data Scientist","Senior Staff Tech Lead, Core ML Data Science","350000.0","pytorch"
84684,"Intuit Inc","Data Scientist","Principal Data Scientist","350000.0","sql"
84684,"Intuit Inc","Data Scientist","Principal Data Scientist","350000.0","python"
84684,"Intuit Inc","Data Scientist","Principal Data Scientist","350000.0","nosql"
84684,"Intuit Inc","Data Scientist","Principal Data Scientist","350000.0","scala"
84684,"Intuit Inc","Data Scientist","Principal Data Scientist","350000.0","java"
84684,"Intuit Inc","Data Scientist","Principal Data Scientist","350000.0","r"
84684,"Intuit Inc","Data Scientist","Principal Data Scientist","350000.0","hadoop"
601528,"Snap Inc","Data Scientist","Engineering Data Scientist, Ad Ranking","350000.0","sql"
601528,"Snap Inc","Data Scientist","Engineering Data Scientist, Ad Ranking","350000.0","python"
601528,"Snap Inc","Data Scientist","Engineering Data Scientist, Ad Ranking","350000.0","r"
601528,"Snap Inc","Data Scientist","Engineering Data Scientist, Ad Ranking","350000.0","express"
